snid,label_name,label_id,sim_z,z_peak_flux,r_mean_flux,peak_color_g_minus_r,i_peak_flux,peak_color_r_minus_i,peak_color_i_minus_z,g_mean_flux,r_peak_flux,z_std_flux,i_amplitude,i_std_flux,time_span,z_time_of_peak,i_time_of_peak,r_time_of_peak,r_std_flux
17,II,0,0.3972,1.5676036937316447,1.4165097406498062,-0.2978575043844923,1.5479143685445407,-0.005177063750114265,0.17272615188518967,1.4826825536614403,1.7218785553164373,0.8964090512950925,1.356601932065108,0.8898210455091694,91.45421850425683,26.316876070814956,11.124617216971345,15.233141748161307,1.1466900176185857
19,II,0,0.9674,1.3740697002164448,1.3567598623459736,1.3205800788965576,1.3873187284888235,-0.3147272271089596,-0.09585149042423775,1.1340518701925024,1.4650473107635427,0.7294847691782784,0.7433554734231377,0.5287359408648212,32.895668925828296,23.095444538300306,22.01876272595522,18.100938806268044,0.651206695566745
126,II,0,0.5621,1.2443784642953106,0.9425365641575373,0.4334085609895409,0.9380106609244225,-0.7187821740812282,0.9626234631165556,0.96239869108158,1.0862524464796914,0.6104083897172369,0.5158951933949792,0.22413690493630214,92.35776804510708,45.87215181084923,-3.2898066020340533,17.470633661337434,0.6321925225308678
172,II,0,0.4458,1.5944245122024798,1.1352698914068184,0.26710995681377436,1.3975145678969216,0.18323389797259182,0.23558875784100836,1.2965309562912668,1.3466584082644502,0.7694083380112465,1.2998115411949478,0.8109614047807855,131.09790942441026,39.95969341188598,52.927949394214345,13.808574540254869,0.763335821481331
303,Ib,0,0.9024,1.352589122038073,1.3010023058512823,3.525056985285113,1.4566748499536621,0.5367515777585862,-0.33991215469920444,-0.538353086739331,1.3664469986067578,0.7492091804376504,1.10700715672994,0.8400471006631557,39.69317826696027,9.324140783718999,11.145981232418123,12.83205305808909,0.6283300095308622
488,II,0,0.7708,1.1930865302472382,0.996783849782589,0.9994379953799082,1.0837259498035976,-0.3384839949416125,0.5223034704833992,0.15115544338485556,1.3420555826708729,0.4668903296232658,0.5607313084840043,0.3572692415446862,101.31889284252627,97.34904208989471,49.84208564209182,11.939474735188993,0.7257044360155801
556,IIn,0,0.4532,1.6237031839003826,1.3024917832093215,-0.27038080187964253,1.7258867917157736,-0.05814206018371384,-0.05894957703325819,1.5595441762901265,1.7646260824814102,1.0922902643504535,1.6800687820815963,1.1971933647626727,68.69015236117086,4.280149991849173,2.6010506300534026,0.5302005379080347,1.279603044617293
565,II,0,0.7699,1.2231858295332443,1.0745150366156482,0.856140714387688,1.08208554008457,-0.29038390379809226,0.09079917697994781,0.8734839993284694,1.2249029518024268,0.44400032915735005,0.9550292100692575,0.5063621269524341,106.61501621626729,53.69628532280797,46.04344447652916,51.6274148924732,0.5988824820406318
642,Ia,1,0.8128,1.4976190403433902,1.1125115295954024,0.4749823064007584,1.811391065664101,1.2456830582544733,-0.5360564972775668,0.0832358519345891,1.195857236033883,0.7663725450547636,1.340098046265765,0.9495808344748118,36.947580291924346,7.985664261447352,32.28099075976519,7.118600631358568,0.5498715456114625
696,IIL,0,0.3548,1.4671191728136301,0.9896914328065116,-0.38009968845024955,1.373873734646395,0.5175138506702743,0.18985072696008554,0.5324459344471744,1.28164330513848,0.8290338643508766,1.010512995932487,0.6269497591721758,41.98250364825237,11.503577058526016,12.733888055039241,4.521966003711478,0.7580390640713237
