snid,label_name,label_id,sim_z,z_peak_flux,r_mean_flux,peak_color_g_minus_r,i_peak_flux,peak_color_r_minus_i,peak_color_i_minus_z,g_mean_flux,r_peak_flux,z_std_flux,i_amplitude,i_std_flux,time_span,z_time_of_peak,i_time_of_peak,r_time_of_peak,r_std_flux
17,II,0,0.3972,1.6263403673750423,1.3906348811518765,-0.10846444860162202,1.5940609012704183,-0.059535423309654154,0.12391143078111387,1.4833336665747654,1.6043340731029112,0.7961960619062486,1.375297738217339,0.8655783508927314,84.0659999999989,24.023000000001048,8.019000000000233,15.031000000002678,1.0145681530634916
19,II,0,0.9674,1.4089180208467798,1.4505954817115645,1.2950442883096203,1.38147609027503,-0.36766250898691655,-0.11635589197865459,0.9901019561143862,1.5237464668115646,0.7371676730455726,0.7715874808812554,0.5384480517102173,28.898000000001048,28.898000000001048,19.86699999999837,15.953000000001339,0.6821358190647083
126,II,0,0.5621,1.2397998184470986,0.9730090333853376,0.5049099128575458,0.9041743682841635,-0.6930194090243389,0.9138866386768342,0.9373506949096403,1.160768561861128,0.5885430305432134,0.4189638307036226,0.24027522922012276,95.02799999999843,43.07100000000355,1.0820000000021537,16.031999999999243,0.6663456901691781
172,II,0,0.4458,1.5021538928713607,1.1056549254751642,0.1808997237119948,1.4500950758716022,0.16928608408526014,0.1984855997814069,1.2406906621569227,1.4043204672217307,0.7272604788529201,1.3392924027687654,0.7784200436846511,125.9409999999989,43.03900000000431,52.0,14.957000000002154,0.7497431472992164
303,Ib,0,0.9024,1.4116197059632303,1.2432861460834461,3.539572752303503,1.5414544287475889,0.54005690165518,-0.2825015139654479,-0.6004414034117225,1.3191060593097763,0.7817881989880442,1.1338581252033346,0.7902685987684971,37.15699999999924,8.144999999996799,15.00800000000163,12.114000000001397,0.6374897295125108
488,II,0,0.7708,1.1961761850399732,0.9965919274954111,1.0145969446978687,1.049605612594973,-0.38868964984848037,0.5103636691910886,0.18964135706092247,1.2893659515200318,0.5221746474953455,0.6144753660903953,0.35162989858401533,102.80099999999948,102.80099999999948,44.875,13.805000000000291,0.7450007850507047
556,IIn,0,0.4532,1.6434526764861874,1.339964192332683,-0.1268120009211518,1.6902847025126295,-0.07120850727727526,-0.07378218025379035,1.6136757407914282,1.7428036584691655,1.0684085670202281,1.6310376965367404,1.2031505262489728,71.07800000000134,2.186999999998079,2.1560000000026776,0.01600000000325963,1.2512813747393623
565,II,0,0.7699,1.2201080880400552,1.0609275150984643,0.8050931471428222,1.1212314551496214,-0.2709804590706562,0.0944714022234995,0.9136372740190547,1.2219355998280053,0.5384996784663549,0.8385972528166564,0.5003991583219083,108.83599999999569,50.879000000000815,42.83599999999569,51.86699999999837,0.6366689336288245
642,Ia,1,0.8128,1.4857214264815801,1.1464381352857747,0.48447182975822123,1.7018269303971394,1.2709641133058227,-0.5280289993649444,0.08889006797286635,1.213517756996305,0.7230814155997806,1.347720217034038,1.006208380788876,44.81300000000192,7.957000000002154,29.114000000001397,7.942000000002736,0.5237464668115644
696,IIL,0,0.3548,1.4434194617828173,0.9846473090569006,-0.32278454178315785,1.3163897510731954,0.5826570805695198,0.14653783646476887,0.5321911617032818,1.2011238972073797,0.8704654292568387,1.0466902213700569,0.7111939994554518,45.082000000002154,8.019000000000233,7.988000000004831,7.973000000005413,0.7571103565114757
